mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
3,500,0.531062312,0.409088445,0.531112353,0.409128898,0.540389635,0.439000103,0.53149241,0.409337614,0.531140314,0.409174186,0.527580053,-1895.895588,0.415943529,0.955711206,0.531292844,0.408981957,0.529369384
5,500,0.268026404,0.155206612,0.267452696,0.1551653,0.300487953,0.197004912,0.264591928,0.156557605,0.221963609,0.172623873,0.229300244,-2030.345082,0.175138898,1.022829197,0.251794715,0.160225792,0.223290527
7,500,0.033072487,0.053043997,0.033031385,0.053037015,0.043192507,0.085978324,0.032566926,0.053661254,0.032652078,0.053103763,0.027635467,-2090.937442,0.058483889,1.004985234,0.03308173,0.053019388,0.026188122
3,500,0.477299414,0.491010998,0.477164433,0.491187002,0.514791951,0.520654864,0.476385885,0.491730839,0.463574689,0.496825324,0.464709227,-1935.918916,0.499707304,1.037615512,0.468183823,0.494780298,0.45696966
5,500,0.31023893,0.301509683,0.309471434,0.301925797,0.317003961,0.334391444,0.309725518,0.30238955,0.308219868,0.307518115,0.305212236,-2040.551536,0.305745273,0.955876626,0.310151953,0.301472344,0.297840676
7,500,0.143154108,0.013915039,0.142325778,0.014026884,0.158420159,0.054163562,0.14330914,0.014652955,0.143240894,0.014253942,0.13205369,-2071.031046,0.027292045,1.000158142,0.143152274,0.013873472,0.128178289
3,500,0.441115914,0.388263846,0.441041393,0.388279841,0.471856139,0.428865911,0.438390317,0.38876225,0.412485665,0.399120014,0.411539929,-1886.532715,0.400563273,1.040800735,0.412476243,0.398908524,0.411647205
5,500,0.242975791,0.175411372,0.245667121,0.173596363,0.26722114,0.195091909,0.244346074,0.174821763,0.241693106,0.176138508,0.244578004,-2030.655883,0.175313863,1.004139789,0.245085675,0.173637777,0.240822728
7,500,0.062225086,-0.00151844,0.070335537,-0.001346698,0.062246171,0.00224953,0.073978185,-0.000380869,0.076645413,-0.006603272,0.051524936,-2032.402651,-0.024681262,0.922020022,0.062047953,-0.027134248,0.050734144
3,500,0.47365449,0.410016948,0.471498603,0.410514357,0.513369826,0.43138687,0.467604379,0.410993426,0.444558935,0.420439656,0.43262728,-1922.437523,0.427362442,1.053791926,0.472052578,0.410031214,0.429220047
5,500,0.29462202,0.24330465,0.293569492,0.243262761,0.331647309,0.279624382,0.293809488,0.243723308,0.293615748,0.243383443,0.285726267,-2029.559602,0.249200769,1.033607378,0.293522534,0.243227468,0.284539704
7,500,0.096981533,0.121711381,0.096153173,0.121794114,0.140282721,0.157395885,0.096380325,0.122807259,0.070297487,0.133600434,0.059555501,-2087.104846,0.143696311,1.047748098,0.080537175,0.129572761,0.054301126
3,500,0.495285038,0.477027706,0.495342096,0.477083806,0.517738545,0.501946275,0.493961491,0.477499279,0.491341259,0.48135683,0.49407762,-1915.902543,0.479598213,1.017519789,0.495330106,0.476995736,0.488579046
5,500,0.270482028,0.267353574,0.270408564,0.267349946,0.294565341,0.292952721,0.268213674,0.268799565,0.268096125,0.268240952,0.264431896,-2049.191863,0.269623452,0.9981826,0.270439386,0.267303967,0.26316796
7,500,0.07124035,0.030646207,0.071347783,0.03064934,0.111238108,0.060307509,0.071417497,0.031578415,0.071361109,0.031155061,0.079884157,-2053.76064,0.033419727,1.025942949,0.07131355,0.030606889,0.072595552
3,500,0.480477145,0.442255586,0.480171122,0.44251781,0.492130275,0.469121621,0.479685082,0.443245514,0.478775191,0.443342738,0.47224527,-1911.971294,0.445520796,0.969611407,0.48041693,0.442171395,0.468379682
5,500,0.201738324,0.21014599,0.199286481,0.209627292,0.230396965,0.238104319,0.200634558,0.21043611,0.186263494,0.214825633,0.169501359,-2054.494694,0.221224774,1.058211208,0.195030197,0.210501659,0.1664649
7,500,0.058790713,0.054589131,0.058769771,0.054585779,0.084465098,0.079014579,0.058736834,0.055118986,0.058743585,0.054671311,0.060095982,-2069.073358,0.060816251,1.036287679,0.058755458,0.054548838,0.058433963
3,500,0.426768339,0.42102661,0.42674277,0.421053612,0.435295983,0.453060372,0.426062347,0.421251594,0.426242586,0.421078975,0.424595502,-1886.737972,0.421754994,0.927183953,0.426799612,0.420989074,0.422633696
5,500,0.307535881,0.28022914,0.308672532,0.278719585,0.32826598,0.304696437,0.308778153,0.279126037,0.293334367,0.287159903,0.286726445,-2084.982825,0.287903973,0.949409013,0.308838402,0.278625253,0.272446708
7,500,0.214451378,0.074964586,0.214160905,0.075127858,0.250401491,0.111448252,0.206243837,0.076769902,0.192873346,0.101771027,0.191885168,-2071.249013,0.084878343,0.993184017,0.214435672,0.07492951,0.185149912
3,500,0.4506036,0.454112368,0.450358849,0.454271128,0.474882114,0.474887795,0.449070634,0.454987434,0.444868532,0.456360191,0.44633219,-1904.934807,0.455908332,1.000929324,0.450550363,0.454119089,0.439015043
5,500,0.288810168,0.20527224,0.287123724,0.206643159,0.302587024,0.234370524,0.288843403,0.206949283,0.288568363,0.206741281,0.285489792,-2007.705853,0.207852399,0.936488379,0.287102371,0.206608719,0.284536433
7,500,0.095305765,0.147396027,0.09533195,0.147346589,0.106252792,0.178828798,0.095221495,0.148318955,0.095459347,0.14742582,0.090838533,-2089.417904,0.149010166,0.94596635,0.095354267,0.147275504,0.090319453
3,5,0.05664072,0.041177508,0.05644569,0.041539988,0.086684478,0.087601852,0.057704058,0.042066386,0.063699614,0.073315653,0.053687032,-1404.104719,0.050500798,0.998612222,0.056597337,0.041164821,0.045909107
5,5,0.126164474,-0.000285291,0.061037959,-0.000205643,0.246464593,0.045815032,0.051717012,-8.50E-05,0.13864771,0.173314512,0.025330289,-1394.55306,-0.008293689,1.05841303,0.026038561,0.006846685,0.001532055
7,5,0.020087036,-0.001560866,0.012444006,-0.000604554,0.028866025,0.010528483,0.011697048,-0.000283278,0.016116586,-0.001767582,0.001790229,-1386.100694,-0.023441136,0.979344351,0.00351827,-0.016006999,1.79E-06
3,5,0.035602778,0.083264404,0.035510282,0.083308919,0.094401325,0.13762593,0.034937693,0.0844193,0.022822099,0.118082763,0.014291189,-1423.606288,0.094589334,0.981581445,0.035547795,0.083231727,0.011503037
5,5,0.045116893,0.013271522,0.045155917,0.013272369,0.093996325,0.046898915,0.044630902,0.013437041,0.126974331,0.104768328,0.037697426,-1405.863927,0.032583613,0.954727202,0.045127768,0.013239466,0.037494421
7,5,0.002107601,-0.000449432,0.004731185,-0.000147316,0.059087563,0.043983974,0.005906559,-5.27E-05,0.180050377,0.160310109,0.001008945,-1406.418216,-0.007325777,1.008109661,0.003496494,-0.001132836,0.000104967
3,5,0.0266291,-4.81E-05,0.031267936,-0.000244864,0.082184364,0.033896499,0.030757313,-0.000114256,0.043945182,-1.64E-06,0.028674691,-1403.612694,-0.002449828,0.919833588,0.027812612,-0.001693869,0.018353466
5,5,0.035082564,0.060165057,0.034291351,0.060324017,0.084209804,0.103081859,0.033588709,0.060818308,0.10636439,0.113492897,0.034074271,-1410.738901,0.0658579,0.976911015,0.034562981,0.060128047,0.031885568
7,5,0.010573165,0.037940726,0.008596739,0.039378042,0.056501891,0.091119525,0.009472023,0.039617238,0.11320752,0.162099196,0.006695784,-1420.830256,0.041371537,0.997009718,0.010409342,0.037924119,0.000130801
3,5,0.064771851,-0.000583712,0.042977656,-0.000536281,0.120144666,0.040238197,0.041985485,-0.000229858,0.042034979,0.002429444,0.027898325,-1386.65193,-0.01666127,0.895230839,0.030220989,-0.013867918,0.027413445
5,5,0.030094097,0.060998438,0.029830489,0.061102282,0.039214214,0.104737539,0.027328409,0.061991309,0.094216101,0.130194336,0.007359627,-1413.894409,0.072302379,0.995743022,0.030079834,0.060938783,0.007090767
7,5,0.011891549,0.042200903,0.011639511,0.042213739,0.115853875,0.108464717,0.011897437,0.042863789,0.255755855,0.269240602,0.010145122,-1442.734529,0.043650221,1.04630903,0.011587112,0.042056738,0.000439374
3,5,0.060842137,-0.000875902,0.032499675,-0.000348817,0.049079111,-5.86E-07,0.030411298,-0.000120629,0.035429441,0.013819009,0.015789275,-1374.90266,-0.017643233,0.948485385,0.023937838,-0.014286787,0.003974957
5,5,0.025972938,0.051662912,0.025666833,0.0519581,0.157883849,0.114741431,0.025357974,0.053331413,0.115116195,0.170466414,0.0276091,-1418.611839,0.061482882,0.968814704,0.02596442,0.051614453,0.027063747
7,5,0.00223013,0.016689603,0.001450555,0.017189731,0.013042758,0.059330615,0.001678448,0.017820806,0.171623993,0.180274703,0.00281214,-1396.599825,0.019060351,0.935478793,0.002245943,0.016653903,1.57E-06
3,5,0.028114537,0.012744233,0.027659526,0.012959918,0.062510701,0.035522239,0.024813858,0.014688127,0.034909872,0.025458393,0.023749172,-1374.892176,0.014601754,0.946124192,0.028109536,0.012717663,0.022823577
5,5,0.026504155,0.049189281,0.026705628,0.049401405,0.05117184,0.107665393,0.026291045,0.050192012,0.083723909,0.116473405,0.018739321,-1417.623987,0.052530822,1.021091028,0.026992088,0.049109006,0.009251475
7,5,0.092456889,-0.000689002,0.069108945,-0.000486972,0.170491713,0.052134048,0.06437993,-0.000266073,0.062215705,-0.002571493,0.044107514,-1399.872363,-0.033720366,1.041828963,0.050145316,-0.027219649,0.041855022
3,5,0.057778554,0.060497855,0.058693629,0.059849005,0.07976281,0.080903814,0.059160933,0.061536749,0.05332108,0.090440763,0.037259807,-1404.427023,0.066386536,0.959649909,0.058897231,0.059689248,0.028914652
5,5,0.090732078,-0.000976923,0.071306587,-0.000914156,0.120866202,0.039011488,0.064850508,-0.000231769,0.078522845,0.076709661,0.052085428,-1381.912374,-0.025556127,1.023994302,0.056053477,-0.024686932,0.035985097
7,5,0.060864486,-0.00299627,0.06343306,-0.002823147,0.065584067,-0.000315664,0.06054037,-0.001315366,0.126080389,0.024317272,0.003018519,-1367.317925,-0.079839937,0.892188867,0.003597589,-0.075595332,2.50E-05
3,5,0.044595306,-0.004126647,0.051432317,-0.002213744,0.047743567,-0.000805805,0.056603533,-0.000839447,0.078296203,-0.002093336,0.026172291,-1385.101297,-0.057867441,0.963958259,0.02748428,-0.052783071,0.028247937
5,5,0.061591996,0.07489011,0.060092983,0.075109743,0.11431262,0.10614972,0.053877418,0.075946654,0.047974333,0.118073603,0.025070364,-1421.661105,0.086863584,1.02094671,0.059381727,0.074901784,0.027935309
7,5,0.091019477,-0.000546649,0.077226074,-0.000578662,0.148461261,0.037502949,0.074869792,-0.000316343,0.063543221,-0.001128443,0.04538983,-1409.53664,-0.022375621,1.024715414,0.045739843,-0.011672079,0.038521219
3,5,0.023497872,0.074080386,0.023128576,0.074280609,0.115756321,0.111237387,0.023730035,0.0751415,0.02791688,0.085347095,0.017944467,-1418.517139,0.077104332,0.993035897,0.023450332,0.073996966,0.013897804
5,5,0.037212208,-0.001354201,0.041683391,-0.000585232,0.060048818,0.024353282,0.044634235,-0.000299434,0.138335784,0.079831554,0.021258281,-1401.565876,-0.027924252,0.944335142,0.029912042,-0.02549654,0.015486635
7,5,0.044853023,0.043026068,0.044571662,0.043147339,0.105962265,0.088291892,0.043092712,0.045063715,0.040446798,0.047038058,0.02729487,-1426.882021,0.049190125,0.972810942,0.044862378,0.042977571,0.020011573
3,5,0.064231784,-0.002838926,0.055155799,-0.000855993,0.078652656,0.011509418,0.052617607,-0.00064964,0.039271678,-0.000922335,0.015913127,-1384.370168,-0.032715478,1.004307911,0.020482556,-0.030950053,0.009595605
5,5,0.000575011,0.011115453,0.000431155,0.011186887,0.014924225,0.073021426,0.000669477,0.011397168,0.063081116,0.054466952,0.001662609,-1399.405701,0.012197889,0.928942074,0.000606432,0.011063989,0.00015906
7,5,0.012161523,0.028250558,0.009918406,0.028491651,0.060545601,0.052486793,0.014097328,0.029727488,39.90097389,40.22592437,0.004655466,-1414.483388,0.030233556,1.024098474,0.009895254,0.0282779,1.24E-06
3,50,0.128700144,0.101379189,0.126580372,0.098782568,0.193494043,0.163900466,0.127242827,0.09949466,0.239899346,0.237770114,0.12898718,-1496.447184,0.09997466,0.920111412,0.126473966,0.098667169,0.123392017
5,50,0.098845713,0.054276194,0.097415197,0.05346441,0.167645272,0.117998599,0.097097366,0.05442352,0.692817599,0.672149315,0.092536358,-1583.589043,0.066804467,1.00078956,0.097260958,0.053232906,0.064788563
7,50,0.065821407,-0.004015512,0.04512145,-0.001009694,0.095054269,0.012300335,0.040750277,-0.000598412,0.032152343,-0.010386204,0.005900751,-1556.590582,-0.055714485,1.013922007,0.005678106,-0.051605888,0.001934836
3,50,0.266057246,0.056109206,0.265957959,0.056267697,0.311292384,0.136906284,0.261440933,0.057111292,0.274820423,0.166241559,0.214469799,-1499.844694,0.074710815,1.057697224,0.265227693,0.056148731,0.172819516
5,50,0.107253806,0.113065687,0.107192273,0.11307602,0.152625087,0.179491952,0.104714011,0.113804779,0.094501879,0.116512202,0.092738081,-1570.164521,0.120451269,1.003572087,0.095673835,0.115936479,0.088988652
7,50,0.019546888,0.087174989,0.014602923,0.089066298,0.06064894,0.138520426,0.011789304,0.088980159,0.010936898,0.088665607,0.015890148,-1576.638781,0.095272938,1.040999501,0.012830692,0.087667325,0.012493609
3,50,0.151598771,0.155967867,0.148267253,0.155523221,0.233400854,0.214507733,0.146437545,0.156196391,0.214242091,0.242209393,0.151735165,-1516.214136,0.165431419,0.969948505,0.148189732,0.155426937,0.128589092
5,50,0.083640859,0.044788676,0.081166434,0.043896461,0.093863261,0.110755076,0.081716879,0.045029717,0.68654546,0.537365963,0.069767682,-1538.969894,0.046398262,0.994548927,0.081035071,0.043788703,0.066025873
7,50,0.095140032,0.001484617,0.094710641,0.001623063,0.173344584,0.085658118,0.089239152,0.003946813,0.059250897,0.021707895,0.067926421,-1558.478625,0.035561765,1.06041206,0.094943459,0.001449114,0.063868786
3,50,0.159761534,0.120734556,0.159146822,0.121165927,0.24148609,0.178076656,0.155311985,0.121404931,0.24635317,0.232177025,0.151217735,-1517.807752,0.125380303,1.018733351,0.156295353,0.120830653,0.151726283
5,50,0.115535301,0.105786083,0.112076724,0.104846608,0.20881933,0.162609573,0.11172598,0.105891348,0.461714928,0.400189506,0.101608616,-1573.473691,0.110202188,0.997696339,0.112133438,0.104727092,0.098571525
7,50,0.014840127,0.039901702,0.014500307,0.04000599,0.098641195,0.082642572,0.016763502,0.040762238,0.009712244,0.041773271,0.006020722,-1603.757409,0.045306677,1.006148623,0.014817092,0.039862518,0.002435462
3,50,0.148921705,0.114270538,0.148916966,0.114374732,0.164086001,0.139655965,0.148752867,0.114898863,0.218447512,0.192967994,0.150177186,-1496.546834,0.11708951,0.949897944,0.148906949,0.114240319,0.149030266
5,50,0.150958487,0.119082938,0.150725612,0.119315746,0.209236805,0.200384132,0.150611453,0.119753024,0.351512837,0.319761598,0.152479769,-1584.509617,0.121760159,0.982048786,0.150972464,0.11899666,0.151427492
7,50,0.054951099,0.008342774,0.05468597,0.008563317,0.087717623,0.058167813,0.054044157,0.009139429,0.059370522,0.018966082,0.048593957,-1606.390753,0.015265585,1.012089045,0.054889505,0.008296666,0.058021193
3,50,0.105437438,0.055140686,0.105610946,0.055515823,0.115631569,0.098718903,0.104971777,0.055631622,0.217879841,0.145437737,0.107116334,-1471.153565,0.055458552,0.928968035,0.105592574,0.055088326,0.101274836
5,50,0.100795873,0.003728975,0.100770071,0.003769027,0.170845722,0.075595373,0.099741813,0.004285725,0.689462572,0.658124249,0.094683079,-1538.912267,0.005819827,0.957424252,0.100817519,0.003679382,0.089834957
7,50,0.094410833,0.062484977,0.093939001,0.062609752,0.222924747,0.111767211,0.098123043,0.0643342,0.092700824,0.103104194,0.069198171,-1560.883118,0.103816126,1.019044018,0.094149161,0.062446416,0.067180582
3,50,0.145944359,0.121216401,0.145922938,0.121176561,0.224827327,0.196384884,0.145577988,0.121419787,0.191810304,0.218766717,0.121433496,-1479.10503,0.128364712,0.973033073,0.120791798,0.124467192,0.119300267
5,50,0.065119479,0.0904679,0.064028403,0.091237403,0.12710254,0.163589094,0.06352099,0.091561524,0.72919701,0.709735716,0.063254278,-1538.866421,0.093919707,0.972859969,0.064048936,0.091277091,0.063401414
7,50,0.010275013,-0.00018107,0.014452679,-6.19E-05,0.043963347,0.030238087,0.01185517,-1.77E-05,0.010735153,-6.87E-05,0.004131898,-1559.632197,-0.001889703,0.999455869,0.018311769,-0.001196358,0.001174102
3,50,0.165463338,0.121892463,0.165461712,0.121962906,0.252430145,0.169219242,0.166921199,0.122779816,0.213109776,0.266798172,0.147753703,-1476.344953,0.131814533,1.027208917,0.165465567,0.12185182,0.136411004
5,50,0.082221325,0.068262449,0.082099797,0.068318091,0.184971469,0.162443387,0.080798532,0.068976639,0.660633074,0.643462707,0.07829001,-1556.960769,0.0734644,0.932079427,0.08221907,0.068207694,0.073322174
7,50,0.037822055,0.077030959,0.037631785,0.07710671,0.189306032,0.143280941,0.041188812,0.077913234,0.014996999,0.08717061,0.014011344,-1605.762767,0.084998121,1.024814417,0.037565682,0.07697719,0.003743281
3,50,0.145222109,0.155956696,0.144903795,0.15589285,0.232448608,0.234015862,0.145134868,0.156168102,0.225466572,0.299127497,0.134530537,-1529.155515,0.163024637,0.968410869,0.144924,0.155844691,0.131006043
5,50,0.144549306,0.080923669,0.144350218,0.081359706,0.245125294,0.137256946,0.138446536,0.082414974,0.126711273,0.086593197,0.116859244,-1564.27228,0.090554854,0.973805983,0.144412226,0.081322228,0.113537416
7,50,0.07254827,-0.00083235,0.06070706,-0.000578134,0.094070201,0.026907463,0.058490807,-0.000319433,0.072142423,-0.000781649,0.044652439,-1563.222844,-0.015605224,0.937875566,0.04449396,-0.015524844,0.043543483
3,50,0.11689376,0.166438476,0.116738613,0.166570638,0.20197423,0.224405141,0.114169494,0.168558016,0.203978555,0.280224489,0.114524701,-1504.418571,0.168489933,0.977927738,0.112529581,0.167972549,0.111832428
5,50,0.093611785,0.018462178,0.093631699,0.018411779,0.161997141,0.093403151,0.09369769,0.019455449,0.708925612,0.560336866,0.087732168,-1541.750337,0.020551701,0.972252825,0.094710032,0.017956407,0.078271927
7,50,0.012754354,0.028916739,0.012715684,0.028914457,0.096871734,0.073822593,0.013660112,0.029204142,0.011585701,0.029197035,0.008687887,-1542.591608,0.030391634,0.99434646,0.012727822,0.028875605,0.006743851
3,500,0.396759848,0.411291306,0.396777362,0.411309244,0.409168462,0.43660736,0.397040189,0.411516109,0.396955861,0.411364037,0.398483037,-1879.176167,0.412604715,0.927225417,0.396814683,0.411265809,0.395976572
5,500,0.238764059,0.278847971,0.237576605,0.279691589,0.253569777,0.309679933,0.238739461,0.27978766,0.237679535,0.279757998,0.239716708,-2046.251585,0.281260662,0.973657531,0.238708611,0.278821558,0.231753026
7,500,0.12142848,-0.005140289,0.08318771,-0.001640317,0.125055034,-0.00154954,0.07721477,-0.000724913,0.054544868,-0.010340168,0.038800502,-2034.624757,-0.052767245,1.029318125,0.036410982,-0.046669236,0.036588502
3,500,0.455973515,0.46234507,0.45594892,0.462328209,0.468940115,0.498226554,0.455630479,0.462793965,0.455897965,0.462277894,0.46230888,-1919.049434,0.467662863,0.879106739,0.455969601,0.462276684,0.456931269
5,500,0.186935824,0.234052466,0.186459063,0.234252354,0.201212249,0.267568972,0.186650145,0.234447729,0.186919762,0.234035402,0.186445076,-2040.378946,0.243483821,0.940131819,0.186873266,0.234007349,0.18189001
7,500,0.075326434,0.085996917,0.074902843,0.086258008,0.092707599,0.115104007,0.075647865,0.087357254,0.068602083,0.08947292,0.066567654,-2080.986556,0.088578422,0.954285775,0.075364046,0.085948065,0.061537905
3,500,0.462252474,0.462431609,0.462229697,0.462457833,0.520434784,0.491829579,0.46167701,0.462841048,0.462195625,0.462481561,0.455532627,-1907.68481,0.472402353,0.948781491,0.462242479,0.462388674,0.453115333
5,500,0.289896628,0.251901644,0.284691048,0.248891714,0.318997158,0.274710378,0.285309618,0.249537569,0.255859094,0.269033295,0.273182322,-2041.174011,0.254374068,1.020491668,0.284196716,0.248871466,0.254483153
7,500,0.044172615,-0.001649716,0.043358215,-0.00059616,0.049486217,0.007406013,0.044553758,-0.000232803,0.031843685,-0.00143227,0.026345877,-2051.7932,-0.016277276,0.944666372,0.038575284,-0.016991283,0.011184031
3,500,0.43429252,0.446074044,0.434076007,0.446250736,0.45045984,0.481517288,0.434305009,0.446504579,0.432596171,0.448077095,0.436624672,-1913.900067,0.449532221,0.938684196,0.434272118,0.446021908,0.427737122
5,500,0.112368479,0.149985856,0.110478314,0.150748729,0.13993096,0.17251726,0.11045051,0.151236671,0.110396693,0.150900867,0.111407979,-2021.083577,0.151763825,1.009623295,0.112258442,0.149889981,0.109847413
7,500,0.160909629,-0.002154052,0.154972706,-0.000804366,0.168367577,-0.000220256,0.149351871,-0.000305491,0.131267117,-0.001898556,0.121874349,-2055.735627,-0.018641116,1.02677656,0.126043188,-0.015229415,0.115053773
3,500,0.491015174,0.462734198,0.490763296,0.463096373,0.516879927,0.494289941,0.489684703,0.463587745,0.490185547,0.462951982,0.491902037,-1897.008085,0.464622375,0.95494722,0.491028824,0.462691263,0.488930385
5,500,0.269452366,0.19946993,0.26932472,0.19967468,0.295931617,0.223264078,0.269989101,0.201090163,0.266008914,0.202889551,0.26463332,-2028.544754,0.202554949,0.98618381,0.269236117,0.200215845,0.258498886
7,500,0.058210697,0.079892391,0.057950583,0.079922174,0.137693086,0.109143663,0.059880524,0.080570857,0.02987007,0.090258253,0.037516904,-2062.630542,0.095403606,1.017840279,0.03090342,0.090011017,0.030648613
3,500,0.435086276,0.332745943,0.435092623,0.332739489,0.444866886,0.363181948,0.436026407,0.333180673,0.435670837,0.333014324,0.428559819,-1879.481726,0.339502322,0.917506145,0.435060898,0.332706358,0.427030371
5,500,0.213644113,0.313696186,0.189873853,0.313518531,0.248867004,0.336020069,0.191263675,0.313630948,0.190517512,0.313144277,0.19298377,-2068.694626,0.320638529,1.004380481,0.192564304,0.312711586,0.186182868
7,500,0.145711004,0.137091762,0.144802214,0.137190559,0.170423355,0.159308693,0.14681092,0.138065166,0.100317788,0.158351743,0.118795839,-2115.278686,0.152148728,0.990019346,0.145033258,0.137109182,0.105436541
3,500,0.406637499,0.440490494,0.406643243,0.44049602,0.434411241,0.468009793,0.406793232,0.44107731,0.406789555,0.440722412,0.408188073,-1910.074251,0.441382477,0.99413092,0.406565542,0.44045918,0.39898215
5,500,0.281664015,0.230239303,0.281660218,0.230270603,0.29772592,0.258523588,0.2822412,0.230570569,0.282102388,0.23023373,0.277352566,-2054.256701,0.241859666,0.933329323,0.281648053,0.230193862,0.27441485
7,500,0.070941411,0.100401983,0.070513769,0.100532172,0.110435981,0.124317441,0.070095243,0.101462483,0.063633142,0.112671609,0.060588204,-2084.195118,0.118796003,0.968518135,0.070112793,0.100468857,0.056747813
3,500,0.471230579,0.511389324,0.470782306,0.511609433,0.487860279,0.535205207,0.469722509,0.512206297,0.470441149,0.511710263,0.47015021,-1901.046788,0.51288228,0.955035199,0.471249946,0.511346464,0.467505741
5,500,0.356829941,0.258790038,0.356103625,0.258935275,0.361459812,0.293743816,0.357160193,0.259871936,0.28253785,0.325914061,0.331820945,-2077.470509,0.275349894,1.015422596,0.356972599,0.258746588,0.252383088
7,500,0.030732558,-0.003783157,0.033687651,-0.001184475,0.033486118,-0.000825923,0.034441082,-0.000489522,0.025882537,-0.014322786,0.005605086,-2025.196762,-0.055114591,0.944421527,0.010048427,-0.054277075,0.005081536
3,500,0.41556558,0.4459257,0.415413297,0.44599242,0.422699261,0.475552868,0.414409687,0.446484277,0.415128773,0.446036256,0.421776277,-1904.586495,0.449266146,0.960496969,0.415542796,0.445890274,0.409466842
5,500,0.219594604,0.16463551,0.219711908,0.164692744,0.238041581,0.188324673,0.219484184,0.165271942,0.219469851,0.164941422,0.214729115,-2024.714301,0.167681528,0.953383223,0.219510394,0.164610946,0.210119359
7,500,0.097821196,0.116824857,0.097763285,0.116818481,0.115593594,0.150981378,0.098401333,0.117605207,0.097663979,0.117050762,0.083140277,-2081.000074,0.122735877,0.963954768,0.097832069,0.116791832,0.077254124
3,500,0.443687928,0.453244513,0.443628573,0.453301215,0.468324484,0.472704445,0.443880088,0.453465289,0.443708409,0.453307121,0.439579649,-1889.806408,0.454798346,1.012755247,0.443692247,0.453218302,0.43563513
5,500,0.259428097,0.23366224,0.259082835,0.23386938,0.318750962,0.270298696,0.2554216,0.23568488,0.226932718,0.245481089,0.227265912,-2006.271254,0.245569333,1.026403437,0.227004389,0.245096924,0.225256812
7,500,0.030979604,-0.000900556,0.029323956,-0.000417092,0.048700584,0.010603543,0.028067983,-0.000146736,0.020922062,-0.002550739,0.022121394,-2074.421791,-0.014399028,0.918148462,0.018878347,-0.013786083,0.005499529
