mu,k,n,SURE_MSE,SURE_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
7,500,5000,0.0416038627807056,0.054592527672721915,0.039593680182263474,-8527.87982542434,0.054158183197531254,1.012226057740005,0.04080601319385409,0.05335025795742822,0.03892704838571339
3,5,1000,0.041542092324109124,0.025644754177118784,0.04153945722934487,-1405.940702408069,0.023888030839200155,0.9561459611922403,0.041551818316459495,0.023723188118174674,0.034012641536141544
5,5,1000,0.04136326170608322,-0.0008463541415201234,0.00590508797904088,-1403.063833225328,-0.04875423652238555,1.0313989219645152,0.008497572157943107,-0.05010283167773946,0.004422204270720064
7,5,1000,0.05146749107793789,-0.0002701396471891258,0.047064747289827076,-1420.8542322112612,-0.029034173732326963,1.0209751566988172,0.05218554513144242,-0.03036715311551029,0.04651713347006016
3,5,2500,0.028166764189037338,-0.00033601033623417606,0.013782779126576938,-3443.42384054334,-0.020871886557773722,1.009887980801974,0.014376111726785677,-0.019073309835910185,0.01253423678110272
5,5,2500,0.016911240914376343,-5.068271985728643e-05,0.012173656266683382,-3438.5259834203507,-0.006031163406595624,1.055699169758899,0.011897306013780728,-0.0037289766102067004,0.011646346354374807
7,5,2500,0.012005328275100598,-0.0001486534179917726,0.000125859396280446,-3456.5993623822415,-0.021849828244077434,1.030827364150369,0.0012156618035592892,-0.02124172608685294,7.668970923698828e-06
3,5,5000,0.0108697192361838,-9.26816990127918e-05,0.006005766297132281,-6891.580216526307,-0.009223741194354807,0.9729343082764584,0.006352133123692297,-0.007626034113506467,0.00507187896049398
5,5,5000,0.010052790501558578,0.0032590221654523704,0.00832738737133047,-6898.479480861283,0.005050276608723107,1.0263453980247859,0.009670204311039342,0.00271093234524069,0.007772979278385247
7,5,5000,0.006997343088145173,0.023641538320391373,0.006348726336696978,-6966.061571880135,0.023556329530320545,1.0661784554682172,0.010075861984665806,0.022055644345556537,0.005308146214179214
3,50,1000,0.1073533370550245,0.08822242494865122,0.10847803689039415,-1475.5625517475971,0.08823874266367239,1.017721301400801,0.10848876007158428,0.08570580977125929,0.1072250219949341
5,50,1000,0.1373101428829708,0.10369874226822003,0.11689447402081432,-1536.317058119012,0.11128290579627902,1.0664938712944632,0.13582755642651995,0.10332882212505455,0.11786481180790612
7,50,1000,0.03697267744554928,-0.00029365411270805455,0.03519015587118258,-1526.1444125903595,-0.03695752900480556,1.0304238775000172,0.03671347539138003,-0.03670338134638928,0.03265547802565804
3,50,2500,0.11114001277571797,0.14465033927755047,0.11038325445694738,-3675.279519761209,0.14715192968000082,0.9401756862582777,0.11147528439092601,0.14343499805028403,0.11016746354856134
5,50,2500,0.020680098137175047,0.031278016861071956,0.015473173008289891,-3643.9144119727234,0.03550959392389741,1.0179060510197673,0.017251272052731144,0.03207201203325167,0.014664069583442494
7,50,2500,0.01869824805902456,0.036818570848443234,0.01796054046145313,-3661.8373662522945,0.036632072388597954,1.0105926663214992,0.018791537246828242,0.03604464279735548,0.016080894719648783
3,50,5000,0.06426774036168628,0.012995406454030672,0.05824941062214978,-7025.38624678262,0.01646151812308999,1.0684928005921066,0.06469287321405551,0.011764913737901951,0.05728323465632468
5,50,5000,0.05204127266849058,0.053556671147562886,0.04899814422491085,-7142.49448164531,0.05358870667437422,1.033917900472787,0.051727899393600806,0.05231797929719141,0.049783191704689554
7,50,5000,0.01227514927155785,0.016964704809322575,0.012870618908956464,-7127.885648331398,0.01659379324212714,1.0559359580644734,0.012337022962379918,0.016316940948316552,0.012045175985224985
3,500,1000,0.376876631872717,0.38807225087215397,0.37790466661964883,-1913.5277973725313,0.3946307496977254,0.9923015694168719,0.37715048970280773,0.3872910384630429,0.3518270311611459
5,500,1000,0.24419298175445042,0.23149800347188262,0.24441017368697238,-2044.9625392788957,0.23522571279742646,1.021665003817981,0.24708135834674705,0.2299625403568082,0.23561931246739173
7,500,1000,0.06311444325078579,0.07891109945558673,0.0410385614109319,-2077.787240879249,0.08654922413352256,1.0012113862222178,0.06767297183184487,0.07670080225373135,0.031083912052112132
3,500,2500,0.3509294250674154,0.3203387539915817,0.35099662067276444,-4363.0166334265605,0.31976526971609764,0.9779972960334551,0.35122642874277765,0.3196593550057802,0.3499309134331667
5,500,2500,0.23025314179531398,0.1543927242605929,0.2303422890978619,-4654.532657788274,0.15432755964322442,0.9435507288796758,0.23029902381032372,0.15355596746850753,0.23093465105412156
7,500,2500,0.042570348727764454,0.05773234616193549,0.04324835277916746,-4718.715912004775,0.058705362252373564,0.978508073511795,0.042770897778024036,0.05664194862055265,0.042393609698934236
3,500,5000,0.23000226292067524,0.22252445493119158,0.2299797163085987,-8011.429657496912,0.22214545354572746,0.9946938375977216,0.2299157963371923,0.22172053095912617,0.23002780736443984
5,500,5000,0.0922110620451817,0.06754267209630034,0.08654498065894636,-8328.240723086239,0.07003951086506349,1.05125455349192,0.08743481248850347,0.06828520141370427,0.08365686221298416
7,500,5000,0.030557662371931842,0.010045562719886766,0.02948898292021514,-8477.113400033242,0.009721476132331553,1.0061310889290844,0.03221381865620261,0.008171378928896229,0.028764628252745183
3,5,1000,0.05819426472181553,-0.00039787572232239657,0.029554760828821396,-1363.2472441852897,-0.02586639591510152,0.9654090993703046,0.030249357016652257,-0.024466264690297522,0.030657242880673178
5,5,1000,0.02629941537764757,-0.0008957265701897086,0.0024191378955329525,-1349.2571628541032,-0.05689298742061101,0.9299827932939163,0.00358740973684503,-0.05758366983771748,0.0003355471952615202
7,5,1000,0.0231055148053896,0.029577423599125494,0.02465780073631213,-1380.1413855597393,0.028523011984019603,0.9724803294508463,0.025134649822329963,0.028402287047511663,2.8846687354664995e-05
3,5,2500,0.038001804925583124,-0.0009357668955726695,0.004411847363345389,-3449.8421612349575,-0.05201381553142219,0.9154101437731775,0.004884219739734606,-0.05115015221803024,0.003056992152280686
5,5,2500,0.0038670001646241596,-2.246767617016303e-05,0.0012898457184585062,-3462.913495668962,-0.0027854962461584362,1.0328214012614585,0.004927703917904951,-0.00298353249685224,0.0013068350735820136
7,5,2500,0.001978885226279618,0.01833701672973748,0.00184434830569334,-3512.280906461614,0.017269852628545412,1.0410369933409789,0.0039035248188332866,0.015904628579157178,1.581073449163033e-05
3,5,5000,0.012052556459479233,0.03414022719461336,0.009092986961715694,-6974.215803121197,0.03427243316031345,1.051035256076982,0.012554493594120652,0.03323693719827115,0.005169291744487755
5,5,5000,0.010686441978281457,-9.806232645678393e-06,0.010100018501091719,-6896.82673975077,-0.0013472663736745745,1.023946114020605,0.01056433287972512,0.0006804862331988261,0.009502822623570743
7,5,5000,0.013409731832874616,-0.00014535587353275333,0.000679619690148616,-6888.487636376788,-0.01714543865577325,1.0153869374864763,0.0007024252752032758,-0.015508637707788875,4.482960913765559e-06
3,50,1000,0.15186106698555843,0.08934748134681422,0.1529197349981393,-1513.8299460504468,0.08836264197954233,0.974790275526555,0.15437068635982962,0.08774066016532925,0.1472838899914184
5,50,1000,0.1127156781653293,0.08503591578095301,0.11290105232745748,-1573.9157018885774,0.08598515578960406,0.9530610863372531,0.1126212372705712,0.08439726088503767,0.11003094830224404
7,50,1000,0.07022290256876183,-0.00019938983052270487,0.04517127702443898,-1577.5623943899773,0.015280354600687588,1.0901547798473903,0.053437500655714905,-0.0001812520078860871,0.04120584602797602
3,50,2500,0.09384906421188174,0.021788169031648978,0.09318482074857432,-3585.829871554349,0.022000772670891275,0.9960113786570837,0.09341636306448889,0.020606663562759968,0.0933163899930717
5,50,2500,0.048524668407442746,0.03123302068656667,0.04742636802480701,-3623.954499618411,0.031276919676445504,1.002439178524584,0.04809406889465368,0.030146244617144113,0.04587970389399605
7,50,2500,0.026343445929920023,0.054636231180865615,0.025229285656256494,-3730.1171857584613,0.05509481124052327,0.9680738723825584,0.026269225134923694,0.053966139191012556,0.022969229971224518
3,50,5000,0.04612974630801636,0.04517527927344072,0.04236163056856958,-7060.588147275533,0.045580590794570705,1.044794532831109,0.04608340707249195,0.043694099216483116,0.04102952059863228
5,50,5000,0.021632952633752568,0.012935040273598134,0.02091072968844494,-7123.972628536921,0.012693356099294397,1.0089083040994091,0.021809563697589567,0.011926609280069533,0.0187173626256403
7,50,5000,0.018996685371614253,0.02183236074673241,0.01827789727783652,-7152.497683031507,0.021786321788704117,1.017649772572277,0.019123472977608278,0.020858639494705677,0.016620210809427178
3,500,1000,0.3986470586941333,0.39456665893569015,0.398357028233269,-1880.9845449194409,0.39635115478998706,0.9917358588303159,0.3991514579965687,0.3944611420822998,0.39820127752638945
5,500,1000,0.15637421510349375,0.2613179794484279,0.15626933692059752,-2064.370508223101,0.26702922522624045,0.957292458297738,0.15694742331113223,0.26071657893886346,0.15072091764026255
7,500,1000,0.09910005195977298,0.0855149010646387,0.06403147445437996,-2063.171721325202,0.10574044239295745,0.9699695224797924,0.10410316713018684,0.08275759921626331,0.054426677163362275
3,500,2500,0.32959231533909245,0.3110832012038827,0.3293131751271408,-4275.065212501992,0.311417868709504,0.9971057827939334,0.3296238880616497,0.31060299199962355,0.32960216318969987
5,500,2500,0.16294113669648844,0.15594617653416937,0.1569184657608631,-4561.016417165645,0.16033443615802354,1.048898181025796,0.16307583603304135,0.15512400403557658,0.15314617651884577
7,500,2500,0.02760657637320234,0.004304250166626116,0.026906761322193728,-4645.724928180758,0.003674778335681367,1.0056935990892841,0.02762469948085555,0.003362061566793818,0.0249896888438505
3,500,5000,0.2206744995833259,0.22687919138759244,0.2197182647838495,-8076.69620537507,0.22679947303188946,1.0108056077047753,0.220793310546671,0.22612612986616967,0.21727278566910446
5,500,5000,0.11653576018172089,0.20912769843951756,0.11163672102891214,-8477.381602257214,0.2100239636659835,1.0423892608051861,0.11382382383371893,0.20932174224420086,0.10990650488572114
7,500,5000,0.03607743973931559,0.07282116539876497,0.03417915174842023,-8535.698756229664,0.07266400889204579,1.0457971199514908,0.033944151624936206,0.07213166934891778,0.033878833687485184
3,5,1000,0.012994581934343583,0.033275791372677756,0.00835479973979999,-1413.5601282791504,0.03485160038905815,0.9582966225596449,0.008620425801863068,0.034043244370325736,0.004025447623749038
5,5,1000,0.010255850959849506,0.07902791612964848,0.00930744538920056,-1433.4407128474222,0.07969635900794242,0.9389105526250655,0.011162394227100827,0.07734807609408835,0.000703914997480155
7,5,1000,0.00204939860054862,0.021388291909775488,0.0032496299484940203,-1381.0576196109237,0.023081089002492037,0.9568573192869897,0.0018698060603601766,0.021032762648802647,0.00023243256018760862
3,5,2500,0.018626822333247136,0.060198213627123735,0.01783068610754147,-3480.278665951592,0.058372621692615215,0.9542040722811018,0.020926288136671942,0.057779828419716975,0.012082210612583815
5,5,2500,0.006362652380290983,-5.24537798259189e-05,0.002945853047071987,-3414.2394784419002,-0.0007846034777381646,1.0088258732441486,0.002884572363998138,0.0011870917775784618,0.0004866961269960734
7,5,2500,0.0077465035848759325,0.039119662042358685,0.005554589552096797,-3458.15800385002,0.04005235959374131,1.0147208241217196,0.003961215186426559,0.03907841590006301,0.000726540421570452
3,5,5000,0.01108244402752671,-5.312268120906083e-05,0.004810854976971238,-6883.6860230897255,-0.004608232365566437,1.0409426450689692,0.00565301641841728,-0.0032486398875451413,0.0045376650028635095
5,5,5000,0.005570564296242697,0.04708875214416912,0.0061377985541723815,-6980.640177597175,0.04625647382107673,1.0215953091183445,0.007140783339012133,0.045933606879533184,0.0048428756004906155
7,5,5000,0.00026680305505772967,0.028311674798222157,0.0003511335168493643,-6920.41093061116,0.028007719122751767,1.0471748439848416,0.000233548292587772,0.027105585052820607,0.00015502401348463154
3,50,1000,0.12498366588169409,0.0880880933365454,0.12466549066313609,-1523.679012369776,0.09158431197962068,0.9440874348802313,0.1251537988592727,0.08645221932281788,0.12271493468097713
5,50,1000,0.18515776051921565,0.0592471648403673,0.18130518428015888,-1560.5450947466138,0.06070593343559199,0.902311557554485,0.18420302906831412,0.05881980446191483,0.17913976792378972
7,50,1000,0.08158904812873878,0.0011584761423439431,0.07885871402531713,-1564.8874053526638,0.0016827658272204643,1.0031676109829049,0.08199582483133971,-3.336773193859699e-05,0.054656132929623076
3,50,2500,0.08301108041495943,0.10075430696236308,0.08419673474862928,-3662.9506112413997,0.09985752824110605,1.028242479301045,0.08336498755073961,0.09959751560530312,0.0807197869615863
5,50,2500,0.02422871227733451,0.019196608225175806,0.025617849048283466,-3601.9064418038306,0.019979287398232192,1.0295724093497725,0.02366474470733268,0.018252238430058968,0.023048702403157435
7,50,2500,0.014593359179827996,0.0037915819136873324,0.015242908126881383,-3738.651143365757,0.0035132893864807556,0.9804029023210591,0.015615053398761432,0.00245654763960265,0.008763537363251384
3,50,5000,0.05466229730076189,0.08758407451963958,0.05191735622975066,-7177.389516998579,0.08831523748657928,1.0645740228421892,0.051810454969559064,0.08743060634163521,0.04920224027192243
5,50,5000,0.04494639289639334,0.08505934131465946,0.04154256969782056,-7214.222942682572,0.08502065592190375,1.0315911710776753,0.04534396563534236,0.08356571900609651,0.03538326178114131
7,50,5000,0.0045115031705895235,0.05860008071258544,0.0027975382297765997,-7197.818877527094,0.05881012507543492,1.0498407876953901,0.004638343168888126,0.05771242361642744,0.0005242170168921658
3,500,1000,0.5349010294110276,0.4978198915615835,0.5110578253488293,-1922.4714388378986,0.5075073374897526,1.044567837242969,0.5337803169362679,0.49702322142542177,0.5037051248198384
5,500,1000,0.2872497893668346,0.3911615192532786,0.2543262342894366,-2067.508361187628,0.40648603413466367,0.9753496186170635,0.26428638888177397,0.4013441243843638,0.25006986411605986
7,500,1000,0.14041407083991386,0.16517116004184368,0.13544389758212808,-2110.612465597961,0.16550989105949201,1.026841279347878,0.14371266250836287,0.162994051265224,0.13153415916838065
3,500,2500,0.3286370137670892,0.37538029707484294,0.3313328903657983,-4421.302295023015,0.375357508923004,1.0369093855510554,0.3288012101119905,0.3745394912982245,0.3248682369264455
5,500,2500,0.22931674212698627,0.15952009535850065,0.2244820345614551,-4634.905216247833,0.16141910463971834,1.007075941591289,0.23076938003722758,0.15820641298198607,0.22106065669822242
7,500,2500,0.07164422205968793,0.02105016113926249,0.06051155777636499,-4669.8052884670615,0.02379551340284288,1.0227907935057226,0.07161244794084361,0.02046578329588574,0.058995669786909524
3,500,5000,0.21829472999582963,0.21836033347853828,0.217779526052078,-8038.956069724794,0.21784481181590928,1.0288051184832796,0.21862731352896353,0.21757350352907925,0.21734923254145627
5,500,5000,0.12333424781906267,0.14929837635601725,0.12234218862195372,-8379.207316652712,0.14886955711741176,1.020670077572099,0.12313283040328192,0.14866228499476164,0.12229307367889776
7,500,5000,0.05017563627606777,0.05049206073308105,0.04965081710541896,-8516.10812742907,0.04990138051417652,1.0371360233100309,0.051170345785761906,0.049205047522630954,0.04955489316381654
3,5,1000,0.07334444223111981,-0.0008211943920289287,0.02174810293483621,-1374.9690679023397,-0.0645375700905796,0.9432340926865388,0.022750739453222913,-0.06342314993881677,0.017155628411619557
5,5,1000,0.03976150173307213,0.10676249036721515,0.0056099376755908755,-1439.4557717660919,0.12132181364048279,1.0194380603417772,0.042556715307747905,0.10505340883401687,0.0025059555887223975
7,5,1000,0.06873985698918873,-0.00046298446340097146,0.023135453389954357,-1425.540131123504,-0.027060964160460117,1.0006135017718198,0.02451504257011682,-0.02537861481596724,0.006877903102575862
3,5,2500,0.016734466972468567,0.03940002824267194,0.01607863006318654,-3472.0542806572216,0.03905525980856473,1.012354676249743,0.016244119370178025,0.03835663081863386,0.01435306542634827
5,5,2500,0.03580359312028146,-0.00044310084545031716,0.00810071101128936,-3444.5291621987035,-0.018827195437855153,1.0734883240117814,0.009036029874575455,-0.01615665624441881,0.006442043685039383
7,5,2500,0.044072153552644024,0.06861969078899438,0.023916966818951935,-3536.6059324541625,0.074733905010741,1.026735351157864,0.04392552343431559,0.06782682322652726,0.020756857274787065
3,5,5000,0.01367172838596908,-4.698185313027352e-05,0.005739067235892425,-6913.188907152851,-0.0065072644962541745,1.0021057420766022,0.005504285125637644,-0.004865710773157844,0.005342311210982511
5,5,5000,0.002648901428656445,0.024106254170097055,0.0023974631260988448,-6976.350283521286,0.024057553504582028,1.0478389914618662,0.003690023627662498,0.02318115055877606,0.001966650541156775
7,5,5000,0.02316718716546626,-0.0002148088859697964,0.004028363493464432,-6840.0390813931945,-0.017797119954016307,1.0290734414490759,0.004417702223158244,-0.015830482551506975,0.002402145783709962
3,50,1000,0.11943398038287424,0.08936887814680995,0.10914345258045391,-1521.5207158470994,0.09227255997399016,1.0087896874713078,0.11915246618285427,0.08671809100384553,0.09809493399869847
5,50,1000,0.09255595742854245,0.011454222703707273,0.0847137688343157,-1572.886668988173,0.013289420206122487,1.0359329014177205,0.09289050404406801,0.010921697636151749,0.08566770045569508
7,50,1000,0.09972578002825168,-0.001213174562580889,0.041242401613366085,-1599.3783391611523,-0.06078679279759331,0.97268182746936,0.0456908927555925,-0.0609917802648049,0.03347565540603821
3,50,2500,0.07157106982805043,0.047521355222894086,0.06616982593706519,-3588.935538099917,0.04982990492787358,0.9935571297492807,0.07166734032869872,0.046408712760505844,0.06414279828756068
5,50,2500,0.03162465376938141,0.003320129187382736,0.029935281610302043,-3672.3501474399427,0.0027135521929147217,1.066252324649238,0.0315902205914207,0.0016526470125621927,0.028536677863748975
7,50,2500,0.02264077345933212,-5.856470189519314e-05,0.022883840001028118,-3671.714769667454,-0.004258801016168036,1.0544361703369425,0.022391571954943606,-0.00139208835382924,0.022384885824796977
3,50,5000,0.04225224677009008,0.04975620730855262,0.035025247504797935,-7030.758967802528,0.051751210492965036,1.0712559828315753,0.035672992128803434,0.05116639862144548,0.03464578231534786
5,50,5000,0.03250331871474503,-8.614835863954795e-06,0.02771908013752384,-7046.823303802203,-0.0015183673198853284,1.0387272955810611,0.02727626451873704,0.0010008261156386651,0.026743115909306465
7,50,5000,0.017004376842204696,-0.00017400976116841775,0.00972308376779296,-7032.012286387766,-0.017453650615651715,1.0732140687891414,0.010823574596685663,-0.013647974485166924,0.008091435766304791
3,500,1000,0.48486522466297216,0.45688535894212373,0.4854801844969258,-1912.3852154016113,0.4578927994116666,0.9142997706722342,0.4847608544850742,0.4564565321990217,0.4857416508499353
5,500,1000,0.1837089411336685,0.2661779800636998,0.18042896884692614,-2046.886232961346,0.26777385425535477,0.9811785609814296,0.18522218323983747,0.2655533920407079,0.17699308290989627
7,500,1000,0.14812553128748598,0.07191717255000549,0.1524506848405708,-2064.8226931685704,0.07367847650304725,0.9589665182376188,0.14852935698845704,0.07162738898418479,0.15105002073430954
3,500,2500,0.31441396491117174,0.3662322909763678,0.31122229435083304,-4398.38508162845,0.3678753561728139,1.0255437415298043,0.3117453779657634,0.3665389420121071,0.31029427786910496
5,500,2500,0.19796617397201585,0.24049658936837404,0.1926519569027899,-4657.749389518733,0.24193172369293697,1.0202620434043472,0.1953205863539857,0.2403035846780176,0.1905110928111644
7,500,2500,0.07071034177897827,0.06133879231845767,0.05896246055518295,-4676.528746511095,0.06592710595197496,1.0508413568144095,0.06539178282813654,0.06188534776443721,0.05819413862055665
3,500,5000,0.23320262901972716,0.2283546443400779,0.23322747675500347,-8061.437435669963,0.22831779145944112,0.9794794194468818,0.23292677100361284,0.22777563344634164,0.23272043133117337
5,500,5000,0.14875534557035183,0.13368249258559445,0.14352209213677442,-8322.652886487887,0.13655156328741724,0.9997492285154531,0.14971587274742015,0.132671057460711,0.14293721642432541
7,500,5000,0.05320157799561209,0.04203807171383432,0.050067709324757015,-8499.02226938113,0.04273565045597261,1.0098531093113452,0.05483703568961078,0.040803651316163814,0.04922462680590041
3,5,1000,0.024143476010288163,0.026567427548613978,0.03336911335963124,-1396.411460561926,0.027640795650859216,0.8855434417281683,0.02351497275257862,0.025430959888571122,0.031710189026557964
5,5,1000,0.0829472758397303,0.10119265208677962,0.06021519015381294,-1452.1637429423574,0.11439684650314802,1.0052701037429237,0.09008737609219873,0.09780239430237407,0.040628533139617604
7,5,1000,0.04630743352453118,-0.0004459616415870187,0.0030616273619300705,-1364.131906548559,-0.04614999137474149,1.0118187868218975,0.005810397551859884,-0.04428711817834619,1.4685114984416265e-05
3,5,2500,0.011249290409862061,0.008879767584675938,0.011046175788238162,-3426.013360433104,0.007749518146565606,0.98765356524181,0.010936411843910624,0.007358044908041483,0.011011355052835538
5,5,2500,0.02982617271676918,-0.00013714198471134295,0.020033034269709583,-3458.803498700821,-0.00823916212811655,1.075028878619628,0.02108921489501223,-0.004686408012211541,0.008351252980241575
7,5,2500,0.0015218531892729915,0.02192143193037118,0.0008135841284177028,-3487.853022343834,0.02118578419452733,1.0560435449104706,0.001260974388909451,0.020452207622785865,4.091618468109578e-06
3,5,5000,0.005950508459676888,0.04764289848116459,0.00660263698261215,-6992.829625553577,0.04705124945069019,1.0219720046696474,0.0072418977509862885,0.04597879308323445,0.005047087919925923
5,5,5000,0.0015729952405282891,0.005807023890992423,0.004238658746369711,-6868.943967385432,0.006978177609731575,1.0388531511485082,0.0016037408197831044,0.005139112386645502,0.0018872690053734907
7,5,5000,0.0016107096105317136,0.014433934739110919,0.000204447875020576,-6883.903804235539,0.013942678081027952,1.0328863672965911,0.00010981086774058646,0.013729555524972238,7.799854789033553e-05
3,50,1000,0.15006094942203524,0.044610045880719325,0.11895903160337595,-1492.1117050573694,0.04967762785464151,1.021718674156767,0.11697978439537225,0.0471459906967666,0.11185600388460776
5,50,1000,0.0823527592672694,0.13028245370842637,0.08270807817361096,-1586.024373571856,0.12913987670525104,1.0284784963101137,0.08607689137368567,0.12801997888597247,0.07775274109131489
7,50,1000,0.024669755014712778,-0.000302743012506653,0.006661737718520288,-1541.7576844145976,-0.022351682799570425,0.9726276618503448,0.007032937492888267,-0.02262432473776653,0.001781970249623261
3,50,2500,0.06254548195618705,0.05469722054948416,0.061239420972324786,-3598.8442926495627,0.054250030303782656,1.03757901949549,0.06195776665169632,0.053355787972092186,0.06098706885953977
5,50,2500,0.06371889572823025,0.007734715062757095,0.051202696883159,-3592.6117748754114,0.00833641765740922,1.061708574996613,0.06597447322072439,0.0063141864425932,0.04860291239994003
7,50,2500,0.006512777383681696,0.01439505158088341,0.0022804865310489617,-3648.8869502771313,0.014940014282455923,1.060549684641904,0.0024888835607098014,0.014510495795162387,0.0010557013068759067
3,50,5000,0.04962232660548928,-5.064798868443177e-06,0.041814423314418876,-7024.176888199096,0.0014267399706748619,1.0402685786804349,0.04250127365980533,-3.4568326697990416e-05,0.04100258684215572
5,50,5000,0.03896472162164884,-5.5294173841139125e-05,0.037687394198357774,-7082.264693383299,-0.005501491885001633,1.0278689903883158,0.037563174122249174,-0.00323908266434355,0.03328407223945568
7,50,5000,0.024239090900876153,0.022386251167847513,0.022365752689563836,-7123.963469801709,0.022832829338108786,1.0419269975620733,0.02326534669417834,0.02173328857079832,0.02178362353565278
3,500,1000,0.40550429171769736,0.48837272407043203,0.4005835798247641,-1919.835566803261,0.49142238893604734,1.0482506357281078,0.40399172900604363,0.4871781973299228,0.3741358040874996
5,500,1000,0.320232046741472,0.2598868254541142,0.3189667536101152,-2056.4011713430846,0.26198393165561334,1.0190397781315939,0.3195715503470385,0.25904022201819205,0.310863806511245
7,500,1000,0.1346103239916015,0.0657602560248904,0.13798910729731909,-2079.425816394277,0.07984984640903371,1.0236147891520146,0.13611681363809155,0.07721613408537133,0.13328184269967658
3,500,2500,0.36288149574574124,0.37822315615904134,0.34841309249438157,-4358.845415322061,0.38357827297163966,1.0308538459173924,0.3641605442746493,0.37689982209794015,0.3456493282083996
5,500,2500,0.19713523263517355,0.21655819469159707,0.18439989279414165,-4659.452756597879,0.22135017151367684,1.0521329027574742,0.186080808454223,0.22065001020102773,0.18357310708774374
7,500,2500,0.05169361731258771,0.007216490728291501,0.04230963394202329,-4691.0755544379845,0.011503488559400466,1.0419326658563244,0.054123635811396356,0.004724349533797613,0.03282753428227063
3,500,5000,0.23123222197885313,0.2226101649412449,0.23025811395532383,-8013.263977747546,0.22254834861282233,1.0268841870506191,0.2310989579779306,0.22177175866748894,0.23001167236924866
5,500,5000,0.0980168917282998,0.1305669249715138,0.09941421946013985,-8387.45098871597,0.1303567003816228,1.037779524327844,0.09771324866309616,0.12936781603393083,0.09987019023876399
7,500,5000,0.01981628367340832,0.0028713400575426933,0.015376761225086698,-8433.851699725776,0.0044307209538384995,1.0597889465865031,0.01964156614774249,0.0017425697006452539,0.015485537144069693
